시군구코드,접수년도,처리구분,접수번호,물건번호,상세물건번호,변경구분,공개반영일,읍면동코드,시군구명,읍면동리명,용도지역코드,용도지역명,건물구분,계약일,전용면적,대지권면적,층수,지분거래구분,거래금액,건축년도,건물주용도코드,건물주용도명,해제여부,해제사유,해제사유발생일,중개구분,중개업소주소,매도자거래주체정보,매수자거래주체정보,신고번호,물건번호
41220,2024,4,13080,2,1,U,20240624040223,4122025040,경기도평택시,팽성읍 대사리,UQB200,생산관리,집합,20240603,48.45,,2,,20253,2024,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,133650516,2
41220,2024,4,13080,3,1,U,20240624040223,4122025040,경기도평택시,팽성읍 대사리,UQB200,생산관리,집합,20240603,48.45,,3,,17657,2024,03027,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,133650516,3
41220,2024,4,13080,4,1,U,20240624040223,4122025040,경기도평택시,팽성읍 대사리,UQB200,생산관리,집합,20240603,48.45,,4,,17657,2024,04010,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,133650516,4
41115,2024,4,1546,1,1,U,20240624040223,4111513400,경기도수원시팔달구,매산로1가,UQA220,일반상업,집합,20240530,20.23,,10,,6300,2019,15002,숙박,2,추가입력완료,,직거래,,법인,개인,133624521,1
41650,2024,4,2244,1,1,U,20240624040223,4165041022,경기도포천시,화현면 명덕리,UQB300,보전관리,일반,20240520,594,4775,,,150000,2023,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,법인,133296512,1
41830,2024,4,3466,1,1,U,20240624040223,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240612,45,,45,,1693,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,132989415,1
41830,2024,4,3459,1,1,U,20240624040223,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240612,45,,35,,1693,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,132989412,1
41830,2024,4,3455,1,1,U,20240624040223,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240612,45,,45,,1693,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,132969418,1
41830,2024,4,3458,1,1,U,20240624040223,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240612,45,,16,,1589,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,132962421,1
41830,2024,4,3460,1,1,U,20240624040223,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240612,45,,45,,1693,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,132959421,1
41290,2024,4,373,1,1,,,4129010700,경기도 과천시,중앙동,UQA500,용도미지정,집합,20240314,34.58,,,전체거래,68119,2022,04999,제2종근린생활,C,계약해제,20240315,중개거래,경기 과천시,법인,개인,79482682,1
41830,2024,4,1544,1,1,,,4183034023,경기도 양평군,옥천면 신복리,UQB100,계획관리,집합,20240313,45,,25,지분거래,2212,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,79470681,1
41390,2024,4,2540,1,1,,,4139010600,경기도 시흥시,은행동,UQA130,준주거,집합,20240312,121.72,,5,전체거래,22500,2003,04402,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,79439684,1
41480,2024,4,3799,1,1,,,4148026225,경기도 파주시,조리읍 오산리,UQB100,계획관리,일반,20240220,594,1673,,전체거래,158400,,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,79418689,1
41150,2024,4,1903,1,1,,,4115010600,경기도 의정부시,민락동,UQA130,준주거,집합,20240314,73.5,,4,전체거래,12250,,03005,제1종근린생활,2,추가입력완료,,중개거래,경기 의정부시,개인,개인,79407683,1
41150,2024,4,1903,2,1,,,4115010600,경기도 의정부시,민락동,UQA130,준주거,집합,20240314,73.5,,4,전체거래,12250,2002,03999,제1종근린생활,2,추가입력완료,,중개거래,경기 의정부시,개인,개인,79407683,2
41480,2024,4,3797,1,1,,,4148011300,경기도 파주시,동패동,UQA220,일반상업,집합,20240216,128.64,,10,전체거래,24000,2006,10999,교육연구,2,추가입력완료,,직거래,,개인,기타,79347670,1
41480,2024,4,3797,2,1,,,4148011300,경기도 파주시,동패동,UQA220,일반상업,집합,20240216,161.48,,,전체거래,30000,2006,10999,교육연구,2,추가입력완료,,직거래,,개인,기타,79347670,2
41461,2024,4,1999,1,1,,,4146110200,경기도 용인시처인구,역북동,UQA130,준주거,집합,20240312,86.58,,4,전체거래,22000,2018,03005,제1종근린생활,2,추가입력완료,,중개거래,경기 용인시처인구,개인,개인,79335664,1
41570,2024,4,2455,1,1,,,4157010600,경기도 김포시,사우동,UQA130,준주거,집합,20240228,25.92,,6,전체거래,7500,2003,14204,업무,2,추가입력완료,,중개거래,경기 김포시,개인,기타,79333650,1
41390,2024,4,2537,1,1,,,4139013200,경기도 시흥시,정왕동,UQA122,제2종일반주거,일반,20240220,1572.98,451.4,,전체거래,400000,1997,11999,기타,2,추가입력완료,,직거래,,개인,개인,79301672,1
41171,2024,4,550,8,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,38.46,,,전체거래,15900,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,8
41171,2024,4,550,9,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,32.74,,,전체거래,13500,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,9
41171,2024,4,550,10,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,63.64,,,전체거래,28800,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,10
41171,2024,4,550,11,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,59.72,,,전체거래,24670,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,11
41171,2024,4,550,12,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,80.16,,,전체거래,31550,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,12
41171,2024,4,550,13,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,33.85,,,전체거래,13330,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,13
41171,2024,4,550,14,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,27.84,,,전체거래,11520,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,14
41171,2024,4,550,15,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,46.87,,,전체거래,19340,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,15
41171,2024,4,550,16,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,18,,,전체거래,7480,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,16
41171,2024,4,550,17,1,,,4117110100,경기도 안양시만안구,안양동,UQA220,일반상업,집합,20240229,29.01,,,전체거래,12040,1985,07102,판매,2,추가입력완료,,직거래,,법인,법인,71560884,17
41463,2024,4,1230,1,1,U,20240511041315,4146311600,경기도용인시기흥구,중동,UQA410,보전녹지,집합,20240206,59.85,,10,,48500,2019,11201,기타,2,추가입력완료,,중개거래,,개인,개인,64407210,1
41171,2024,4,452,1,1,U,20240511041315,4117110100,경기도안양시만안구,안양동,UQA220,일반상업,일반,20240125,1271.4,335.6,,,420000,2001,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,64402210,1
41480,2024,4,3237,1,1,U,20240511041315,4148010800,경기도파주시,야당동,UQB100,계획관리,일반,20231125,281.21,288,,,84600,2010,04001,제2종근린생활,2,추가입력완료,,중개거래,,,,64258214,1
41461,2024,4,1815,1,1,U,20240511041315,4146110200,경기도용인시처인구,역북동,UQA130,준주거,집합,20240229,41.25,,1,,50000,2018,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,74425268,1
41461,2024,4,1811,1,1,U,20240511041315,4146110200,경기도용인시처인구,역북동,UQA130,준주거,집합,20240229,52.41,,,,88000,2019,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,74390238,1
41131,2024,4,595,1,1,U,20240511041315,4113110800,경기도성남시수정구,창곡동,UQA220,일반상업,집합,20240220,85.5,,4,,50000,2017,03005,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,74125203,1
41390,2024,4,2307,1,1,U,20240511041315,4139013200,경기도시흥시,정왕동,UQA230,근린상업,일반,20240307,997.48,411,,,190000,2011,03005,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,74058175,1
41210,2024,4,1771,1,1,,,4121010400,경기도 광명시,소하동,UQA130,준주거,집합,20240226,176.71,,,전체거래,100000,2010,03015,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,84211193,1
41131,2024,4,696,1,1,,,4113110200,경기도 성남시수정구,태평동,UQA122,제2종일반주거,집합,20240322,62.56,,,전체거래,12500,2013,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,84180198,1
41192,2024,4,1602,1,1,,,4119210300,경기도 부천시원미구,춘의동,UQA122,제2종일반주거,일반,20240315,300.17,19.98,,지분거래,7000,1993,04402,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,84154193,1
41370,2024,4,2342,1,1,,,4137010800,경기도 오산시,수청동,UQA220,일반상업,집합,20240226,43.32,,1,전체거래,78225,2021,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,84143194,1
41192,2024,4,1703,1,1,,,4119210300,경기도 부천시원미구,춘의동,UQA122,제2종일반주거,집합,20240328,23.8,,1,전체거래,16000,2014,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 부천시원미구,개인,개인,84103215,1
41590,2024,4,9123,1,1,,,4159013100,경기도 화성시,영천동,UQA130,준주거,집합,20240228,42.84,,,전체거래,10000,2022,04001,제2종근린생활,2,추가입력완료,,중개거래,경기 화성시,법인,법인,84061202,1
41590,2024,4,9102,1,1,,,4159013100,경기도 화성시,영천동,UQA220,일반상업,집합,20240226,28.41,,1,전체거래,66262,2020,07999,판매,2,추가입력완료,,직거래,,법인,개인,83935193,1
41590,2024,4,9102,2,1,,,4159013100,경기도 화성시,영천동,UQA220,일반상업,집합,20240226,35.42,,1,전체거래,81182,2020,07999,판매,2,추가입력완료,,직거래,,법인,개인,83935193,2
41285,2024,4,2620,1,1,,,4128510400,경기도 고양시일산동구,장항동,UQA220,일반상업,집합,20240322,15.11,,5,전체거래,4000,1997,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,법인,83897201,1
41135,2024,4,1659,1,1,,,4113510300,경기도 성남시분당구,정자동,UQA210,중심상업,집합,20240315,640,,,지분거래,220000,2003,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,83880204,1
41650,2024,4,1191,1,1,,,4165010100,경기도 포천시,신읍동,UQA220,일반상업,일반,20240311,74.89,63.6,,전체거래,45000,,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,법인,83870204,1
41285,2024,4,2478,1,1,,,4128510400,경기도 고양시일산동구,장항동,UQA220,일반상업,집합,20240223,51.23,,1,전체거래,85000,2019,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 고양시일산동구,개인,법인,77614441,1
41800,2024,4,371,1,1,,,4180025326,경기도 연천군,전곡읍 양원리,UQB100,계획관리,일반,20240312,48.02,394,,전체거래,22000,2010,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,77582448,1
41117,2024,4,1305,1,1,,,4111710400,경기도 수원시영통구,하동,UQA220,일반상업,집합,20240229,49.94,,1,전체거래,135236,2020,04002,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,77581430,1
41830,2024,4,1452,1,1,,,4183034023,경기도 양평군,옥천면 신복리,UQB100,계획관리,집합,20240311,45,,16,지분거래,2080,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,77574435,1
41830,2024,4,1456,1,1,,,4183034023,경기도 양평군,옥천면 신복리,UQB100,계획관리,집합,20240311,45,,25,지분거래,1995,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,77570438,1
41480,2024,4,3730,1,1,,,4148025023,경기도 파주시,문산읍 선유리,UQA430,자연녹지,일반,20240216,640,3355,,전체거래,115000,2012,11103,기타,2,추가입력완료,,중개거래,경기 파주시,개인,기타,77570430,1
41830,2024,4,1455,1,1,,,4183034023,경기도 양평군,옥천면 신복리,UQB100,계획관리,집합,20240311,45,,25,지분거래,2212,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,77560429,1
41281,2024,4,1937,1,1,,,4128113200,경기도 고양시덕양구,향동동,UQA122,제2종일반주거,집합,20240214,109.58,,4,전체거래,66500,2020,04102,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,77555430,1
41281,2024,4,1937,2,1,,,4128113200,경기도 고양시덕양구,향동동,UQA122,제2종일반주거,집합,20240214,45.94,,4,전체거래,26600,2020,04402,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,77555430,2
41281,2024,4,1937,3,1,,,4128113200,경기도 고양시덕양구,향동동,UQA122,제2종일반주거,집합,20240214,35.22,,4,전체거래,21400,2020,04402,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,77555430,3
41590,2024,4,8262,1,1,,,4159013100,경기도 화성시,영천동,UQA130,준주거,집합,20240305,49.4,,1,전체거래,65000,2019,04001,제2종근린생활,2,추가입력완료,,중개거래,경기 화성시,법인,개인,77547449,1
41390,2024,4,2808,1,1,,,4139010600,경기도 시흥시,은행동,UQA130,준주거,집합,20240228,39.56,,1,전체거래,49207,2020,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,85295322,1
41650,2024,4,1200,1,1,,,4165010600,경기도 포천시,동교동,UQB100,계획관리,일반,20240117,223.41,2464,,전체거래,113900,2013,04005,제2종근린생활,2,추가입력완료,,중개거래,서울 중랑구,개인,개인,85229325,1
41630,2024,4,2196,1,1,,,4163033021,경기도 양주시,광적면 가납리,UQA430,자연녹지,일반,20240315,494.93,3413,,전체거래,240000,2017,04005,제2종근린생활,2,추가입력완료,,직거래,,개인,법인,85228338,1
41370,2024,4,91,1,1,U,20240511041315,4137011400,경기도오산시,지곶동,UQA121,제1종일반주거,일반,20240106,493.42,926,,,149000,2021,04005,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,45936908,1
41192,2024,4,2565,1,1,C,20240511041315,4119210100,경기도부천시원미구,원미동,UQA122,제2종일반주거,일반,20240417,395.64,176,,,115000,1989,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,113712587,1
41135,2024,4,3837,1,1,U,20240614040325,4113510300,경기도성남시분당구,정자동,UQA230,근린상업,집합,20240607,17.5,,1,,9000,1994,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,130362188,1
41192,2024,4,3172,1,1,U,20240614040325,4119210900,경기도부천시원미구,상동,UQA220,일반상업,집합,20240513,158.73,,,,45000,,04001,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,130304153,1
41360,2024,4,5727,1,1,U,20240614040325,4136011200,경기도남양주시,다산동,UQA130,준주거,집합,20240518,89.97,,2,,63000,2019,04010,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,130232162,1
41115,2024,4,1453,1,1,U,20240614040325,4111512500,경기도수원시팔달구,중동,UQA220,일반상업,집합,20240607,4.95,,1,,200,2003,07999,판매,2,추가입력완료,,직거래,,개인,개인,130040155,1
41630,2024,4,3965,1,1,U,20240614040325,4163010700,경기도양주시,만송동,UQA430,자연녹지,일반,20240607,85.52,479,,,35000,2017,04402,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,129505089,1
41117,2024,4,3569,1,1,C,20240614040325,4111710500,경기도수원시영통구,영통동,UQA210,중심상업,집합,20240517,47.8,,1,,55650,2002,07999,판매,2,추가입력완료,,중개거래,,개인,개인,129303070,1
41390,2024,4,3406,1,1,C,20240416063304,4139013200,경기도시흥시,정왕동,UQA220,일반상업,집합,20240412,88.8,,2,,15000,1998,03027,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,97464925,1
41465,2024,4,2549,1,1,U,20240614040325,4146510100,경기도용인시수지구,풍덕천동,UQA123,제3종일반주거,집합,20240607,16.83,,1,,11000,1995,04406,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,129208059,1
41113,2024,4,4127,1,1,U,20240614040325,4111314100,경기도수원시권선구,당수동,UQA121,제1종일반주거,집합,20240601,27,,1,,20000,1997,04406,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,129051025,1
41135,2024,4,3709,1,1,U,20240614040325,4113510300,경기도성남시분당구,정자동,UQA122,제2종일반주거,집합,20240605,41.61,,,,30000,2005,11201,기타,2,추가입력완료,,직거래,,개인,개인,128926040,1
41410,2024,4,1604,1,1,U,20240614040325,4141010400,경기도군포시,산본동,UQA220,일반상업,집합,20240312,29.97,,1,,24000,2002,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,128712029,1
41590,2024,4,9094,1,1,,,4159025629,경기도 화성시,우정읍 석천리,UQB100,계획관리,일반,20240319,251.43,400,,전체거래,40000,2014,04402,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,83785204,1
41285,2024,4,3145,1,1,U,20240614040325,4128510400,경기도고양시일산동구,장항동,UQA130,준주거,집합,20240408,10.26,,,,1150,1996,07999,판매,2,추가입력완료,,중개거래,,개인,개인,108581009,1
